,instructor,course,term,avg_grade,avg_hours,student_learning_rating,course_structure_rating,class_environment_rating,num_enrolled,resp_rate
623,"Power, Jade Yukana",TDHT 10 - Introduction to Play Analysis (B00),FA23,3.65,6.50,4.7,4.51,4.69,15,0.6667000000000001
624,"Burelle, Julie Sara Veronique",TDHT 21 - Ancient and Medieval Theatre (A00),FA23,3.45,5.73,4.48,4.22,4.72,73,0.5616
625,"Yapp, Hentyle T",TDHT 22 - Theatre 1500-1900 (A00),WI24,3.81,3.56,4.85,4.85,4.87,71,0.3803
626,"Salimi, Rana",TDHT 23 - Twentieth-Century Theatre (A00),SP24,3.67,4.00,4.65,4.41,4.7,68,0.25
627,"Anderson, Mysia Anyse",TDHT 101 - Topics: Lit & Theatre History (A00),SP24,3.79,5.00,4.96,4.92,5.0,16,0.375
628,"Mehrishi, Rishika",TDHT 101 - Topics: Lit & Theatre History (B00),SP24,3.77,3.00,4.8,4.63,4.84,18,0.2778
629,"Burelle, Julie Sara Veronique",TDHT 101 - Topics: Lit & Theatre History (A00),WI24,3.38,5.55,4.8,4.84,4.93,28,0.3929
630,"Mehrishi, Rishika",TDHT 101 - Topics: Lit & Theatre History (C00),WI24,3.95,4.78,4.69,4.75,4.83,23,0.39130000000000004
631,"Adler, Steven",TDHT 102 - Masters in Theatre (A),S222,,-1,3.0,-1.0,-1.0,-1,-0.01
632,"Carmody, James",TDHT 102 - Masters in Theatre (A),FA16,,3.84 (A-),4.5,-1.0,-1.0,-1,-0.01
633,"Yapp, Hentyle T",TDHT 103 - Asian American Theatre (A00),WI24,3.97,3.50,4.64,4.61,4.58,27,0.5926
634,"Basso, Beatrice",TDHT 104 - Italian Comedy (A00),SP24,3.97,2.20,4.1,4.05,4.15,26,0.1923
635,"Anderson, Mysia Anyse",TDHT 109 - African American Theatre (A00),SP24,3.98,2.60,4.85,4.65,4.6,25,0.2
636,"Perry, Lamar",TDHT 109 - African American Theatre (A00),FA23,3.01,8.67,4.52,3.72,4.52,24,0.625
637,"Williams, Madison Mae",TDHT 114 - American Musical Theatre (A),FA22,,3.85 (A-),2.9,-1.0,-1.0,-1,-0.01
638,"Adler, Steven",TDHT 114 - American Musical Theatre (A),S122,,3.20 (B),3.75,-1.0,-1.0,-1,-0.01
639,"Adler, Steven",TDHT 114 - American Musical Theatre (A),S121,,-1,10.5,-1.0,-1.0,-1,-0.01
640,"Adler, Steven",TDHT 114 - American Musical Theatre (A),SP21,,3.23 (B),4.29,-1.0,-1.0,-1,-0.01
641,"Adler, Steven",TDHT 114 - American Musical Theatre (A),FA19,,3.26 (B),3.87,-1.0,-1.0,-1,-0.01
642,"Adler, Steven",TDHT 114 - American Musical Theatre (A),WI17,,3.37 (B+),4.14,-1.0,-1.0,-1,-0.01
643,"Adler, Steven",TDHT 114 - American Musical Theatre (A),SP13,,3.51 (B+),4.1,-1.0,-1.0,-1,-0.01
644,"Adler, Steven",TDHT 114   - American Musical Theatre       (A),FA11,,3.22 (B),5.08,-1.0,-1.0,-1,-0.01
645,"Adler, Steven",TDHT 114 - American Musical Theatre       (A),SP09,,3.23 (B),4.19,-1.0,-1.0,-1,-0.01
646,"Power, Jade Yukana",TDHT 122 - Performance and Nightlife (A00),SP24,3.5,4.00,4.88,4.81,4.94,27,0.1481
647,"Caligagan, Maria T.",TDMV 1 - Beginning Ballet (A00),SP24,3.96,3.00,4.83,4.7,4.86,31,0.1935
648,"Caligagan, Maria T.",TDMV 1 - Beginning Ballet (A00),WI24,3.95,1.75,4.73,4.74,4.67,30,0.26670000000000005
649,"Lanuza, Celeste Christine",TDMV 1 - Beginning Ballet (A00),FA23,3.52,2.78,4.0,3.69,3.91,21,0.4286
650,"Weinberg, Sadie",TDMV 1 - Beginning Ballet (B00),FA23,4.0,4.38,4.91,4.88,4.86,32,0.25
651,"Anabo, Cherry",TDMV 2 - Beginning Contemporary Dance (A00),SP24,3.97,2.00,4.75,4.52,4.68,30,0.2
652,"Weinberg, Sadie",TDMV 2 - Beginning Contemporary Dance (B00),SP24,3.87,2.71,4.54,4.59,4.61,29,0.2414
653,"Anabo, Cherry",TDMV 2 - Beginning Contemporary Dance (A00),WI24,4.0,1.80,4.25,4.37,4.5,32,0.15630000000000002
654,"Duran, Marcos Antonio",TDMV 2 - Beginning Contemporary Dance (B00),WI24,3.91,1.80,4.53,4.48,4.54,29,0.8621
655,"Sammartano, Tonnie",TDMV 2 - Beginning Contemporary Dance (A00),FA23,3.72,4.23,4.82,4.86,4.84,36,0.3889
656,"Weinberg, Sadie",TDMV 2 - Beginning Contemporary Dance (B00),FA23,3.94,4.09,4.51,4.43,4.5,31,0.35479999999999995
657,"Jun, Grace Shin Hae",TDMV 2 - Beginning Contemporary Dance (C00),FA23,3.93,3.18,4.86,4.98,5.0,33,0.3333
658,"Arcidiacono, Kristin",TDMV 3 - Beginning Jazz (A00),SP24,3.77,3.00,4.73,4.71,4.81,41,0.1463
659,"Mack, Kara Shanai'",TDMV 3 - Beginning Jazz (A00),WI24,3.96,2.31,4.74,4.64,4.65,47,0.617
660,"Arcidiacono, Kristin",TDMV 3 - Beginning Jazz (B00),FA23,3.53,3.50,4.62,4.53,4.59,29,0.3448
661,"Wilson, Terry A.",TDMV 5 - Yoga for Dance (A00),WI24,3.83,2.50,4.88,4.69,4.9,26,0.30770000000000003
662,"Fyall, Daunte Edward",TDMV 11 - Theatrical Tap (A00),SP24,4.0,1.80,4.84,4.69,4.97,34,0.29410000000000003
663,"Arcidiacono, Kristin",TDMV 11 - Theatrical Tap (A00),WI24,3.78,2.33,4.97,4.89,4.88,34,0.2647
664,"Naves Tannus, Melissa",TDMV 11 - Theatrical Tap (A00),FA23,4.0,3.42,4.88,4.89,4.9,28,0.6786
665,"Smith, Alison D",TDMV 20 - Movement Lab (A00),SP24,3.92,1.80,4.3,4.35,4.2,30,0.16670000000000001
666,"Caligagan, Maria T.",TDMV 110 - Intermediate Ballet (A00),SP24,3.94,1.71,4.91,4.79,4.87,33,0.4242
667,"Caligagan, Maria T.",TDMV 110 - Intermediate Ballet (A00),WI24,3.95,1.00,4.82,4.7,4.72,28,0.4286
668,"Smith, Alison D",TDMV 111 - Advanced Ballet (A00),SP24,3.93,2.50,4.88,4.94,4.8,17,0.4706
669,"Sammartano, Tonnie",TDMV 120 - Intermediate Contemp Dance (B00),SP24,3.87,1.80,4.58,4.46,4.71,29,0.3448
670,"Smith, Alison D",TDMV 120 - Intermediate Contemp Dance (A00),WI24,3.92,2.33,5.0,5.0,5.0,27,0.22219999999999998
671,"Weinberg, Sadie",TDMV 120 - Intermediate Contemp Dance (B00),WI24,3.84,1.80,4.75,4.65,4.63,26,0.3846
672,"Smith, Alison D",TDMV 120 - Intermediate Contemp Dance (A00),FA23,3.92,5.00,4.52,4.58,4.44,35,0.4857
673,"Johnston, Holly",TDMV 122 - Advanced Contemporary Dance (A00),SP24,3.49,2.20,4.95,4.95,4.95,18,0.2778
674,"Duran, Marcos Antonio",TDMV 123 - Contact Improvisation (A00),SP24,3.72,1.92,4.63,4.67,4.69,18,0.7222
675,"Duran, Marcos Antonio",TDMV 123 - Contact Improvisation (A00),FA23,3.73,2.31,4.86,4.94,4.94,30,0.4333
676,"Mack, Kara Shanai'",TDMV 130 - Intermediate Jazz (A00),SP24,3.81,2.50,4.31,4.19,4.21,26,0.15380000000000002
677,"Lanuza, Celeste Christine",TDMV 130 - Intermediate Jazz (A00),WI24,3.95,1.40,4.35,4.2,4.22,17,0.29410000000000003
678,"Mack, Kara Shanai'",TDMV 130 - Intermediate Jazz (A00),FA23,3.55,4.17,4.87,4.79,4.78,18,0.3333
679,"Jun, Grace Shin Hae",TDMV 138 - Beginning Hip Hop (A00),SP24,3.96,2.64,4.86,4.77,4.77,52,0.2115
680,"Corrales, Joseph Bernales",TDMV 138 - Beginning Hip Hop (A00),WI24,3.9,2.20,4.73,4.72,4.76,25,0.24
681,"Jun, Grace Shin Hae",TDMV 138 - Beginning Hip Hop (A00),FA23,3.94,3.85,4.78,4.76,4.83,56,0.2321
682,"Mack, Kara Shanai'",TDMV 138 - Beginning Hip Hop (B00),FA23,3.94,4.14,4.62,4.57,4.59,47,0.7447
683,"Lima, Paulo Henrique",TDMV 140 - Dances Of The World (A00),SP24,3.86,1.00,4.73,4.67,4.6,15,0.2
684,"Power, Jade Yukana",TDMV 140 - Dances Of The World (B00),SP24,3.91,2.60,4.82,4.85,4.93,28,0.5357000000000001
685,"Caligagan, Tony",TDMV 140 - Dances Of The World (C00),SP24,3.98,3.22,4.58,4.36,4.23,45,0.2
686,"Corrales, Joseph Bernales",TDMV 140 - Dances Of The World (D00),SP24,4.0,3.00,4.92,4.89,4.91,28,0.3214
687,"Caligagan, Maria T.",TDMV 140 - Dances Of The World (A00),WI24,3.95,2.45,4.89,4.84,4.88,41,0.2683
688,"Lima, Paulo Henrique",TDMV 140 - Dances Of The World (B00),WI24,4.0,2.11,4.97,4.94,4.97,16,0.5625
689,"Lanuza, Celeste Christine",TDMV 140 - Dances Of The World (C00),WI24,3.99,2.60,4.6,4.6,4.79,23,0.21739999999999998
690,"Lima, Paulo Henrique",TDMV 140 - Dances Of The World (A00),FA23,3.81,3.08,4.92,4.9,4.72,34,0.3824
691,"Blanco, Juan Carlos",TDMV 140 - Dances Of The World (B00),FA23,3.7,1.00,4.76,4.74,4.65,24,0.20829999999999999
692,"Caligagan, Tony",TDMV 141 - Adv Dances of the World (A00),SP24,3.95,1.00,4.25,4.15,3.94,31,0.1935
693,"Blanco, Juan Carlos",TDMV 142 - Latin Dance of the World (A00),SP24,3.92,1.82,4.88,4.78,4.89,36,0.6111
694,"Caligagan, Tony",TDMV 142 - Latin Dance of the World (A00),WI24,3.96,3.80,4.89,4.9,4.8,45,0.11109999999999999
695,"Blanco, Juan Carlos",TDMV 142 - Latin Dance of the World (B00),WI24,3.93,1.59,4.74,4.73,4.76,31,0.5484
696,"Caligagan, Tony",TDMV 142 - Latin Dance of the World (A00),FA23,3.96,4.09,4.47,4.32,4.28,39,0.2821
697,"Caligagan, Tony",TDMV 142 - Latin Dance of the World (B00),FA23,3.99,5.00,4.65,4.22,4.0,40,0.325
698,"Fyall, Daunte Edward",TDMV 143 - West African Dance (A00),SP24,4.0,1.75,4.84,4.84,4.79,29,0.2759
699,"Fyall, DauntÃ‰ Edward",TDMV 143 - West African Dance (A00),WI24,4.0,4.14,4.86,4.82,4.89,37,0.2162
700,"Fyall, DauntÃ‰ Edward",TDMV 143 - West African Dance (A00),FA23,4.0,4.38,4.81,4.72,4.72,28,0.2857
701,"Anabo, Cherry",TDMV 144 - Asian Dance (A00),SP24,3.98,2.33,4.69,4.65,4.81,36,0.3333
702,"Camaya, Michelle Ann",TDMV 144 - Asian Dance (A00),WI24,3.91,1.83,4.93,4.91,4.9,29,0.8621
703,"Veimau, Ida Ramona",TDMV 144 - Asian Dance (A00),FA23,3.88,3.93,4.69,4.58,4.7,40,0.35000000000000003
704,"Caligagan, Tony",TDMV 146 - Intermediate Latin Dance (A00),WI24,3.83,3.75,4.41,4.25,4.23,38,0.21050000000000002
705,"Jun, Grace Shin Hae",TDMV 148 - Intermediate Hip Hop (A00),WI24,3.88,1.33,4.79,4.67,4.74,40,0.15
706,"Jun, Grace Shin Hae",TDMV 149 - Advanced Hip-Hop (A00),SP24,4.0,2.00,4.94,4.94,4.79,43,0.23260000000000003
707,"Duran, Marcos Antonio",TDPF 160 - Studies/Perform-Fall Product (A00),FA23,4.0,8.75,4.67,4.63,4.79,9,0.44439999999999996
708,"Alvarez, Ana Maria",TDPF 161 - Studies/Perform-Winter Product (A00),WI24,4.0,1.75,4.13,4.13,4.05,28,0.3214
709,"Alvarez, Ana Maria",TDPF 162 - Studies/Perform-Spring Product (A00),SP24,4.0,5.60,4.1,3.9,4.13,58,0.18969999999999998
710,"Jun, Grace Shin Hae",TDPF 163 - Dance Repertory (B00),WI24,4.0,1.40,5.0,5.0,5.0,25,0.2
711,"Mack, Kara Shanai'",TDPF 163 - Dance Repertory (C00),WI24,4.0,2.33,4.86,4.79,4.71,27,0.3333
712,"Alvarez, Ana Maria",TDPF 164 - Performance Lab (A00),FA23,3.48,7.50,4.88,4.88,4.92,10,0.4
713,"Guirguis, Mark C",TDPR 6 - Theatre Practicum (A00),SP24,3.92,4.71,4.29,4.05,4.29,35,0.2286
714,"Guirguis, Mark C",TDPR 6 - Theatre Practicum (A00),WI24,3.94,13.50,4.0,3.9,4.26,36,0.22219999999999998
715,"Guirguis, Mark C",TDPR 6 - Theatre Practicum (A00),FA23,3.94,6.67,4.27,3.94,4.12,20,0.3
716,"Guirguis, Mark C",TDPR 102 - Advanced Theatre Practicum (A00),SP24,4.0,4.00,4.77,4.73,5.0,20,0.2
717,"Guirguis, Mark C",TDPR 102 - Advanced Theatre Practicum (A00),WI24,4.0,4.33,4.8,4.67,5.0,16,0.375
718,"Powell, Lora",TDPR 104 - Adv Practicum/Stage Management (A00),SP24,4.0,5.67,-1.0,-1.0,-1.0,16,0.1875
719,"Porter, Lisa",TDPR 104 - Adv Practicum/Stage Management (A00),WI24,4.0,3.00,5.0,-1.0,-1.0,9,0.3333
720,"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (A00),SP24,3.65,8.33,4.58,4.17,4.5,16,0.1875
721,"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (B00),SP24,3.85,4.11,4.67,4.66,4.78,15,0.6
722,"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (C00),SP24,3.96,3.00,4.5,4.4,4.5,14,0.2857
723,"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (E00),SP24,3.9,5.00,4.74,4.44,4.78,15,0.4667
724,"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (A00),FA23,3.78,6.43,4.25,3.96,4.3,16,0.4375
725,"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (B00),FA23,3.98,5.63,4.34,4.03,4.61,16,0.5
726,"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (C00),FA23,3.93,5.00,4.41,4.45,4.5,15,0.5333
727,"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (F00),FA23,3.63,5.83,4.63,4.61,4.95,17,0.3529
728,"Stein, Deborah Isobel",TDPW 1 - Introduction to Playwriting (G00),FA23,3.72,8.33,5.0,4.92,4.89,13,0.23079999999999998
729,"Stein, Deborah Isobel",TDPW 101 - Intermediate Playwriting (C00),WI24,3.7,4.00,4.75,4.73,5.0,9,0.3333
730,"Stein, Deborah Isobel",TDPW 101 - Intermediate Playwriting (D00),WI24,3.91,5.29,4.32,4.26,4.36,15,0.4667
731,"Stein, Deborah Isobel",TDPW 101 - Intermediate Playwriting (E00),WI24,3.67,7.25,3.88,4.07,4.25,15,0.26670000000000005
732,"Augustin, Jeff",TDPW 102 - Advanced Playwriting (A00),SP24,3.67,3.67,4.75,4.73,4.73,22,0.2727
733,"Loo, Eric James",TDPW 104 - Screenwriting (A00),WI24,3.83,7.00,3.92,3.83,4.25,17,0.1765
734,"Wilson, Terry A.",TDTR 10 - Introduction to Dance (A00),SP24,3.8,3.75,4.66,4.25,4.66,32,0.25
735,"Wilson, Terry A.",TDTR 10 - Introduction to Dance (A00),WI24,3.8,3.00,4.69,4.6,4.75,34,0.3824
736,"Wilson, Terry A.",TDTR 10 - Introduction to Dance (A00),FA23,3.8,4.50,4.15,3.98,4.13,38,0.2632
737,"Smith, Alison D",TDTR 15 - Dance Movement and Analysis (A00),SP24,3.9,3.50,5.0,4.94,5.0,30,0.1333
738,"Smith, Alison D",TDTR 20 - Dance On Film (A00),WI24,3.9,4.11,4.53,4.34,4.48,30,0.3
739,"Smith, Alison D",TDTR 104 - Dance Theory & Pedagogy (A00),FA23,3.84,6.25,4.5,4.5,4.5,9,0.44439999999999996
740,"Guirguis, Mark C",TMC 1 - First Year Experience (A00),FA23,,3.68,4.52,4.48,4.72,48,0.7083
741,"Carver, Leslie J.",TMC 2 - Transfer Year Experience (A00),FA23,,2.50,4.39,4.37,4.67,36,0.44439999999999996
742,"Sussman, Diana Wald",TMC 2 - Transfer Year Experience (A00),S223,,5.00,4.55,4.58,4.67,16,0.3125
743,"Hemans, Patricia Ann Benitez",TMC 15 - Public Service in America (A00),SP24,3.41,3.50,4.59,4.59,4.59,8,1.0
744,"Hemans, Patricia Ann Benitez",TMC 15 - Public Service in America (A00),WI24,3.42,3.00,4.8,4.95,4.9,9,0.5556
745,"Hemans, Patricia Ann Benitez",TMC 15 - Public Service in America (A00),FA23,3.42,6.07,4.34,4.38,4.64,24,0.5833
746,"Carver, Leslie J.",TMC 20 - Thurgood Marshall Col Hnrs Sem (A00),WI24,,1.00,4.56,4.6,4.79,12,0.4167
747,"Solomon, Amanda Lee Albaniel",TMC 87 - Freshman Seminar (A00),SP24,,1.00,5.0,5.0,5.0,10,0.4
748,"Lo, Stanley M.",TMC 90 - Experiential Learning Seminar (A00),FA23,,3.33,4.67,4.6,4.45,5,0.6
749,"Kwak, Nancy",USP 1 - History/US Urban Communities (A00),FA23,3.47,5.23,4.53,4.39,4.68,185,0.3514
750,"Kwak, Nancy",USP 1 - History/US Urban Communities (A00),S223,3.47,6.67,4.75,4.67,5.0,35,0.0857
751,"Pezzoli, Keith",USP 2 - Urban World System (A00),WI24,3.69,4.09,4.15,4.06,4.57,66,0.3333
752,"Lerner, Amy M",USP 2 - Urban World System (A00),FA23,3.58,6.21,4.45,4.49,4.68,70,0.4143
753,"Hinds, Juli Beth",USP 2 - Urban World System (A00),S123,3.78,8.33,5.0,4.91,5.0,15,0.2
754,"Martin, Isaac",USP 3 - City and Social Theory (A00),SP24,3.38,4.48,4.53,4.35,4.58,137,0.3139
755,"Newton, Joshua Dean",USP 3 - City and Social Theory (A00),S123,3.4,6.18,4.57,4.63,4.63,26,0.6537999999999999
756,"Schwaller, Nora Louise",USP 4 - Intro/Geographic Info Systems (A00),SP24,3.59,3.92,4.73,4.55,4.88,23,0.5652
757,"Schwaller, Nora Louise",USP 4 - Intro/Geographic Info Systems (B00),WI24,3.51,6.43,4.57,4.5,4.7,28,0.25
758,"Polat, Soydan Alihan",USP 4 - Intro/Geographic Info Systems (B00),FA23,3.6,5.00,4.7,4.75,4.75,26,0.42310000000000003
759,"McTague, Sarah",USP 4 - Intro/Geographic Info Systems (C00),FA23,3.8,5.83,4.73,4.81,4.88,26,0.4615
760,"McTague, Sarah",USP 4 - Intro/Geographic Info Systems (B00),S123,4.0,6.25,4.94,4.93,4.88,11,0.3636
761,"Shenkman, Michael Thomas",USP 5 - Intro to Real Estate/Develmnt (A00),SP24,2.89,4.31,4.55,4.36,4.54,72,0.375
762,"Sun, Feiyang",USP 5 - Intro to Real Estate/Develmnt (A00),WI24,3.95,3.10,4.53,4.56,4.66,69,0.3043
763,"Shenkman, Michael Thomas",USP 5 - Intro to Real Estate/Develmnt (A00),FA23,3.03,5.92,4.47,4.37,4.34,69,0.5507
764,"Shenkman, Michael Thomas",USP 5 - Intro to Real Estate/Develmnt (A00),S223,3.03,6.67,5.0,4.92,4.75,-1,-0.01
765,"Moses, Kelema Lee",USP 6 - Intro to Global Architecture (A00),WI24,3.22,3.47,4.53,4.47,4.6,62,0.2742
766,"Anderson, William Raymond",USP 15 - Urban Econ/Plan&Development (A00),SP24,3.18,5.50,3.78,3.81,4.43,67,0.11939999999999999
767,"Sun, Feiyang",USP 25 - Real Estate/Principle&Analysis (A00),SP24,3.87,3.00,4.53,4.66,4.77,65,0.1385
768,"Sun, Feiyang",USP 25 - Real Estate/Principle&Analysis (A00),WI24,3.83,3.73,4.51,4.57,4.6,69,0.3188
769,"Sun, Feiyang",USP 25 - Real Estate/Principle&Analysis (A00),FA23,3.83,5.00,4.75,4.64,4.67,32,0.1875
770,"Sun, Feiyang",USP 25 - Real Estate/Principle&Analysis (B00),FA23,3.88,4.62,4.39,4.56,4.54,34,0.3824
771,"Shenkman, Michael Thomas",USP 25 - Real Estate/Principle&Analysis (A00),SP23,2.82,6.67,4.45,4.4,4.6,40,0.3
772,"Bussell, Mirle Rabinowitz",USP 30 - USP Colloquium (A00),FA23,,5.00,4.79,4.8,4.9,39,0.4103
773,"Martin, Isaac",USP 50 - Real Estate & Dev Colloquium (A00),FA23,,3.93,4.84,4.78,4.76,42,0.3333
774,"Moses, Kelema Lee",USP 100 - Introduction to Urban Planning (A00),SP24,3.64,4.25,4.64,4.61,4.81,63,0.2698
775,"Arroyo, John Christopher",USP 100 - Introduction to Urban Planning (A00),WI24,3.77,4.37,4.42,4.38,4.73,61,0.3115
776,"Sarkar, Sheila Srilekha",USP 100 - Introduction to Urban Planning (A00),S123,3.88,5.42,4.4,4.43,4.62,14,0.8571
777,"Gaudette, Jennifer Colleen",USP 101 - Introduction/Policy Analysis (A00),WI24,3.74,3.89,4.36,4.56,4.58,24,0.375
778,"Shmaryahu Yeshurun, Yael",USP 105 - Urban Sociology (A00),WI24,3.7,4.00,4.0,4.09,4.4,26,0.7692
779,"Shmaryahu Yeshurun, Yael",USP 105 - Urban Sociology (A00),S123,3.7,5.00,4.63,4.81,4.88,5,0.8
780,"Martin, Isaac",USP 108 - Planning Theories (A00),SP24,3.68,3.80,4.75,4.37,4.74,25,0.2
781,"Schwaller, Nora Louise",USP 119 - Planning for Natural Hazards (A00),SP24,3.57,3.22,4.42,4.29,4.66,27,0.3333
782,"Hinds, Juli Beth",USP 124 - Land Use Planning (A00),SP24,3.33,4.50,4.8,4.74,4.76,71,0.3099
783,"Fulton, William",USP 124 - Land Use Planning (A00),WI24,3.68,4.29,4.15,3.97,4.15,65,0.23079999999999998
784,"Bussell, Mirle Rabinowitz",USP 124 - Land Use Planning (A00),FA23,3.26,6.38,4.7,4.6,4.76,72,0.40280000000000005
785,"Boomhower, Matthew Charles",USP 124 - Land Use Planning (A00),S223,3.09,8.33,4.38,4.2,4.71,35,0.1714
786,"Hinds, Juli Beth",USP 124 - Land Use Planning (A00),SP23,3.19,5.38,4.38,4.13,4.41,73,0.17809999999999998
787,"Lerner, Amy M",USP 125 - The Design of Social Research (A00),WI24,3.58,5.22,4.46,4.47,4.78,29,0.3103
788,"Shilon, Mor",USP 125 - The Design of Social Research (A00),FA23,2.99,6.43,3.96,4.19,4.39,24,0.2917
789,"Lewis, Leslie R",USP 128A - CAS: Community Engaged Resrch (A00),WI24,3.83,5.40,4.6,4.68,4.76,12,0.8333
790,"Lewis, Leslie R",USP 128B - CAS: Capstone Project (A00),SP24,3.71,3.80,5.0,4.95,4.9,10,0.5
791,"Wartell, Julie Dara",USP 131 - Craft Breweries/Urban Economy (A00),WI24,3.67,3.57,4.39,4.27,4.44,69,0.1014
792,"Martin, Isaac",USP 137 - Housg&Comm.Dev./Policy & Prac (A00),WI24,3.45,7.00,4.8,4.55,4.55,18,0.2778
793,"Anderson, William Raymond",USP 138 - Urban Economic Development (A00),WI24,3.4,4.33,4.92,4.83,5.0,13,0.23079999999999998
794,"Lewis, Leslie R",USP 141A - Life Course Scholars Research (A00),WI24,4.0,5.14,4.96,4.93,4.95,17,0.8235
795,"Bussell, Mirle Rabinowitz",USP 142A - Urban Chal. Homelessness I (A00),WI24,3.98,5.80,4.65,4.5,4.62,26,0.3846
796,"Lewis, Leslie R",USP 142B - Urban Chal. Homelessness II (A00),SP24,3.93,3.46,4.85,4.79,4.82,23,0.5652
797,"Lerner, Amy M",USP 142C - Urban Challenges: Food Systems (A00),SP24,3.89,3.14,4.8,4.84,4.73,28,0.5
798,"Hinds, Juli Beth",USP 143 - The US Health Care System (A00),WI24,3.45,5.32,4.05,3.63,4.26,245,0.35509999999999997
799,"Chowdhury, Muhammed Zohir",USP 144 - Environ/Prevent Health Issues (A00),FA23,3.2,6.14,4.1,4.23,4.41,94,0.7021
800,"Yaghmaee, Saman",USP 145 - Aging-Social & Health Policy (A00),SP24,3.36,4.05,4.22,4.15,4.52,73,0.26030000000000003
801,"Holmes, Michael Joseph",USP 150 - Real Estate/Law & Regulation (A00),SP24,3.6,4.35,4.66,4.6,4.74,57,0.8595999999999999
802,"Osias, David",USP 150 - Real Estate/Law & Regulation (A00),WI24,3.34,5.62,3.73,3.63,4.2,47,0.8511
803,"Povieng, Donald",USP 151 - Real Estate Plan & Development (A00),SP24,3.81,3.57,4.63,4.43,4.5,36,0.3889
804,"Clark, Christopher N",USP 151 - Real Estate Plan & Development (A00),WI24,3.13,4.54,4.1,3.81,4.44,49,0.26530000000000004
805,"Clark, Christopher N",USP 151 - Real Estate Plan & Development (A00),FA23,3.13,5.00,2.72,2.67,3.94,44,0.2045
806,"Shenkman, Michael Thomas",USP 151 - Real Estate Plan & Development (A00),S123,3.45,6.67,4.83,4.78,4.72,27,0.3333
807,"Weaver, Todd D",USP 152 - Real Estate/Dev Finance&Invest (A01),S223,3.64,6.67,5.0,5.0,4.83,19,0.15789999999999998
808,"Weaver, Todd D",USP 152A - Real Estate/Dev Finance&Invest (A00),SP24,3.51,4.33,5.0,4.92,4.67,23,0.1304
809,"Moeder, Nathan L",USP 152A - Real Estate/Dev Finance&Invest (A00),WI24,2.94,5.62,4.21,4.12,4.44,48,0.2708
810,"Moeder, Nathan L",USP 152B - Adv. RED Finance & Invest (A00),SP24,3.91,6.27,4.84,4.77,4.82,24,0.4583
811,"Shenkman, Michael Thomas",USP 153 - Real Estate&DevMarket Analysis (A00),SP24,3.46,4.33,4.8,4.67,4.75,28,0.5357000000000001
812,"Shenkman, Michael Thomas",USP 153 - Real Estate&DevMarket Analysis (A00),WI24,3.46,3.18,4.55,4.11,4.55,49,0.2245
813,"Shenkman, Michael Thomas",USP 153 - Real Estate&DevMarket Analysis (A00),FA23,3.46,6.35,4.4,4.25,4.54,48,0.5417000000000001
814,"Shenkman, Michael Thomas",USP 153 - Real Estate&DevMarket Analysis (A00),SP23,3.46,5.71,4.6,4.4,4.66,69,0.4058
815,"Sun, Feiyang",USP 158A - Adv. Special Topics in RED (A00),SP24,3.93,4.60,4.8,4.75,4.8,16,0.3125
816,"Gherini, Paul Pier-Carlo",USP 159A - NAIOP Challenge I (A),WI21,,-1,6.5,-1.0,-1.0,-1,-0.01
817,"Edwards, Gregory S",USP 159A - NAIOP Challenge I (A),WI20,,-1,12.5,-1.0,-1.0,-1,-0.01
818,"Gherini, Paul Pier-Carlo",USP 159B - NAIOP Challenge II (A),SP21,,-1,19.17,-1.0,-1.0,-1,-0.01
819,"Peerson, Susan",USP 159B - NAIOP Challenge II (A),SP20,,-1,19.0,-1.0,-1.0,-1,-0.01
820,"Wartell, Julie Dara",USP 160 - Resrch Methods/Analyzing Crime (A00),SP24,3.3,5.33,4.67,4.63,4.92,28,0.2143
821,"Wartell, Julie Dara",USP 160 - Resrch Methods/Analyzing Crime (A00),SP23,3.47,6.00,4.6,4.55,4.7,27,0.1852
822,"Wartell, Julie Dara",USP 161 - Environ Design & Crime Prevent (B00),FA23,3.67,5.71,4.68,4.74,4.71,25,0.28
823,"Andrews, Abigail Leslie",USP 162 - Migration and the City (A00),FA23,3.74,6.18,4.88,4.71,4.65,22,0.7726999999999999
824,"Andrews, Abigail Leslie",USP 163 - Community-Based Research&Plan (A00),FA23,3.79,7.06,4.69,4.65,4.66,28,0.6071
825,"Moses, Kelema Lee",USP 164 - Cities in Film (A00),SP24,3.72,2.50,4.75,4.7,4.87,32,0.375
826,"Shilon, Mor",USP 165B - Adv.SpecTopics/Sustainability (A00),WI24,3.91,6.27,4.39,4.49,4.59,11,1.0
827,"Shilon, Mor",USP 165B - Adv.SpecTopics/Sustainability (A00),FA23,3.91,5.00,4.33,3.89,4.7,12,0.25
828,"Garcia, Kathleen",USP 165D - Adv.SpecTopics/Urban Design (A00),WI24,3.81,4.43,4.64,4.61,4.82,12,0.5833
