,instructor,course,term,avg_grade,avg_hours,student_learning_rating,course_structure_rating,class_environment_rating,num_enrolled,resp_rate
809,"Marechal, Michel Andre",MGT 112 - Global Business Strategy (A00),WI24,3.39,4.53,4.4,4.37,4.54,33,0.9091
810,"Marechal, Michel Andre",MGT 112 - Global Business Strategy (B00),WI24,3.23,4.26,4.07,3.76,4.22,43,0.8140000000000001
811,"Somasundaram, Tyagarajan",MGT 112 - Global Business Strategy (C00),WI24,3.34,5.16,3.97,3.92,4.19,44,0.8864000000000001
812,"Somasundaram, Tyagarajan",MGT 112 - Global Business Strategy (D00),WI24,3.36,5.64,4.06,4.06,4.29,51,0.8627
813,"Ehrich, Kristine R",MGT 112 - Global Business Strategy (A00),FA23,3.42,6.63,4.15,4.2,4.42,49,0.9388
814,"Somasundaram, Tyagarajan",MGT 112 - Global Business Strategy (B00),FA23,3.12,6.67,4.01,4.11,4.39,22,0.8181999999999999
815,"Somasundaram, Tyagarajan",MGT 112 - Global Business Strategy (C00),FA23,3.33,6.56,4.04,4.05,4.25,37,0.8649
816,"Ehrich, Kristine R",MGT 112 - Global Business Strategy (A00),S223,3.42,8.57,4.38,4.4,4.43,90,0.4667
817,"Davis, Kathleen Ann",MGT 119 - Topics in Business (A00),SP24,3.83,4.00,3.31,3.51,4.07,90,0.3444
818,"Anderson, Jon Marcus",MGT 119 - Topics in Business (B00),SP24,3.94,3.48,4.61,4.64,4.77,93,0.46240000000000003
819,"Felke, Magnus Roland",MGT 119 - Topics in Business (A00),WI24,3.52,4.40,4.63,4.57,4.66,55,0.7273000000000001
820,"Klaas, Jeffrey David",MGT 121A - Innovation to Market A (A00),WI24,3.37,3.87,4.54,4.36,4.59,85,0.8353
821,"Klaas, Jeffrey David",MGT 121A - Innovation to Market A (A00),FA23,3.37,5.33,4.58,4.49,4.65,87,0.8851000000000001
822,"Klaas, Jeffrey David",MGT 121B - Innovation to Market B (A00),SP24,3.4,4.43,4.47,4.4,4.55,69,0.8551000000000001
823,"Zhu, Kevin Xiaoguo",MGT 127R - Innovation and Tech Strategy (A00),WI24,3.63,4.42,3.98,3.82,4.25,81,0.9259000000000001
824,"Krishnan, Viswanathan",MGT 128R - Business Innovation & Growth (A00),SP24,3.38,5.31,3.97,3.52,4.18,96,0.1875
825,"Houskeeper, Robert",MGT 131A - Intermediate Accounting A (A00),SP24,2.48,5.45,4.08,4.12,4.37,52,0.5962
826,"Houskeeper, Robert",MGT 131A - Intermediate Accounting A (A00),WI24,2.46,5.44,4.02,3.9,4.03,47,0.3404
827,"Houskeeper, Robert",MGT 131A - Intermediate Accounting A (A00),FA23,2.46,6.55,3.81,3.93,4.27,50,0.88
828,"Houskeeper, Robert",MGT 131A - Intermediate Accounting A (A00),S123,2.46,10.00,3.17,3.25,3.25,30,0.1
829,"Houskeeper, Robert",MGT 131B - Intermediate Accounting B (A00),SP24,3.24,5.00,4.32,4.38,4.39,35,0.7143
830,"Houskeeper, Robert",MGT 131B - Intermediate Accounting B (A00),WI24,3.39,5.15,3.74,4.14,4.38,30,0.4667
831,"Anderson, John Charles",MGT 131B - Intermediate Accounting B (A00),S223,3.12,8.03,4.28,4.31,4.46,47,0.7021
832,"Blakley, Bruce",MGT 132 - Auditing (A00),SP24,3.2,10.25,4.15,4.05,4.35,25,0.2
833,"Blakley, Bruce",MGT 132 - Auditing (A00),FA23,3.24,7.35,3.91,3.99,4.41,65,0.2615
834,"Houskeeper, Robert",MGT 134 - Federal Taxation-Individuals (A00),FA23,3.63,5.89,4.35,4.41,4.41,33,0.8484999999999999
835,"Anderson, John Charles",MGT 135 - Federal Taxation-Companies (A00),WI24,3.25,4.71,4.55,4.55,4.65,35,0.9714
836,"Anderson, John Charles",MGT 135 - Federal Taxation-Companies (A00),FA23,3.25,5.63,4.44,4.42,4.53,42,0.9523999999999999
837,"Anderson, John Charles",MGT 135 - Federal Taxation-Companies (A00),S123,3.25,6.75,4.34,4.39,4.45,20,1.0
838,"Lindenberger, Wade Douglas",MGT 136 - Advanced Accounting (A00),WI24,3.62,4.89,4.59,4.62,4.73,76,0.9605
839,"Lindenberger, Wade Douglas",MGT 136 - Advanced Accounting (A00),S223,3.62,8.33,3.33,4.08,4.42,12,0.25
840,"Lindenberger, Wade Douglas",MGT 137 - Financial Statement Analysis (A00),SP24,3.85,4.18,4.5,4.57,4.67,100,0.92
841,"Perols, Johan Lars",MGT 139 - Accounting Information Systems (A00),FA23,3.43,6.67,4.53,4.47,4.44,17,0.5294
842,"Anderson, John Charles",MGT 147 - Not-for-profit & Govt Acct (A00),SP24,3.41,4.93,4.31,4.42,4.57,36,0.8056000000000001
843,"Phiroz, Zal Navroze",MGT 151R - Business Analytics (A00),SP24,3.43,6.09,4.09,4.1,4.32,91,0.24180000000000001
844,"Phiroz, Zal Navroze",MGT 151R - Business Analytics (A00),WI24,3.41,6.22,4.47,4.3,4.59,72,0.2639
845,"Perols, Johan Lars",MGT 153 - Info Tech - Business Analytics (A00),SP24,3.12,7.00,3.66,3.68,4.2,77,0.2727
846,"Perols, Johan Lars",MGT 153 - Info Tech - Business Analytics (A00),WI24,3.14,6.71,4.12,4.03,4.47,75,0.28
847,"Perols, Johan Lars",MGT 153 - Business Analytics (A00),FA23,3.14,7.38,4.31,4.28,4.41,79,0.2658
848,"Perols, Johan Lars",MGT 153 - Info Tech - Business Analytics (A00),SP24,3.12,7.00,3.66,3.68,4.2,77,0.2727
849,"Perols, Johan Lars",MGT 153 - Info Tech - Business Analytics (A00),WI24,3.14,6.71,4.12,4.03,4.47,75,0.28
850,"Perols, Johan Lars",MGT 153 - Business Analytics (A00),FA23,3.14,7.38,4.31,4.28,4.41,79,0.2658
851,"Samek, Anya",MGT 160 - Experiments in Firms (A00),WI24,3.29,4.25,4.08,3.95,4.17,90,0.2
852,"Samek, Anya",MGT 160 - Experiments in Firms (B00),WI24,3.47,4.19,4.13,4.16,4.23,99,0.2828
853,"Van De Ven, Jeroen",MGT 160 - Experiments in Firms (C00),WI24,3.6,3.70,4.08,3.9,4.19,93,0.24730000000000002
854,"Van De Ven, Jeroen",MGT 160 - Experiments in Firms (D00),WI24,3.43,3.22,3.79,3.94,4.38,91,0.20879999999999999
855,"Sadoff, Sally",MGT 160 - Experiments in Firms (A00),FA23,3.65,5.94,4.53,4.58,4.73,87,0.1839
856,"Sadoff, Sally",MGT 160 - Experiments in Firms (B00),FA23,3.64,5.26,4.6,4.61,4.68,88,0.2273
857,"Demill, Burritt",MGT 162 - Negotiations (A00),SP24,3.68,3.78,4.78,4.71,4.74,95,0.8947
858,"Demill, Burritt",MGT 162 - Negotiations (B00),SP24,3.67,4.05,4.6,4.53,4.58,98,0.7857
859,"Levin, Joel",MGT 162 - Negotiations (C00),SP24,3.8,4.13,4.72,4.64,4.74,95,0.6631999999999999
860,"Levin, Joel",MGT 162 - Negotiations (D00),SP24,3.65,4.07,4.73,4.63,4.73,97,0.5876
861,"Demill, Burritt",MGT 162 - Negotiations (A00),WI24,3.68,3.52,4.64,4.62,4.68,89,0.7079000000000001
862,"Gneezy, Uri",MGT 162R - Negotiations (A00),WI24,3.42,4.14,4.44,4.4,4.43,198,0.2677
863,"Gneezy, Uri",MGT 162R - Negotiations (A00),FA23,3.42,5.81,4.57,4.45,4.46,198,0.19190000000000002
864,"McKay, Mary A",MGT 164 - Business and Org Leadership (A00),SP24,2.58,5.42,4.42,4.31,4.51,27,0.8889
865,"McKay, Mary A",MGT 164 - Business and Org Leadership (B00),SP24,2.73,5.26,4.17,3.97,4.33,88,0.875
866,"McKay, Mary A",MGT 164 - Business and Org Leadership (C00),SP24,2.68,5.07,4.23,4.0,4.39,95,0.8947
867,"Meyer, Alison Bloomfield",MGT 164 - Business and Org Leadership (D00),SP24,3.46,4.55,4.4,4.35,4.42,93,0.7742
868,"McKay, Mary A",MGT 164 - Business and Org Leadership (A00),WI24,2.54,6.11,4.28,4.07,4.37,48,0.7708
869,"McKay, Mary A",MGT 164 - Business and Org Leadership (B00),WI24,2.64,4.38,4.12,3.81,4.17,74,0.7973
870,"Meyer, Alison Bloomfield",MGT 164 - Business and Org Leadership (C00),WI24,3.33,4.50,4.3,4.29,4.28,84,0.8095
871,"Zimmermann, Carsten",MGT 164 - Business and Org Leadership (D00),WI24,3.46,4.94,4.17,4.09,4.3,90,0.7667
872,"Campbell, Elizabeth L",MGT 164 - Business and Org Leadership (E00),WI24,3.32,3.58,4.38,4.36,4.54,86,0.7791
873,"McKay, Mary A",MGT 164 - Business and Org Leadership (A00),FA23,2.54,6.44,4.25,4.14,4.55,81,0.8148000000000001
874,"McKay, Mary A",MGT 164 - Business and Org Leadership (B00),FA23,2.64,6.18,4.06,3.83,4.43,87,0.7816
875,"McKay, Mary A",MGT 164 - Business and Org Leadership (C00),FA23,2.71,5.79,4.09,3.87,4.42,85,0.7412000000000001
876,"Meyer, Alison Bloomfield",MGT 164 - Business and Org Leadership (D00),FA23,3.36,6.05,4.0,4.03,4.05,87,0.2184
877,"Zimmermann, Carsten",MGT 164 - Business and Org Leadership (E00),FA23,3.51,5.63,4.26,4.3,4.55,90,0.7000000000000001
878,"Zimmermann, Carsten",MGT 164 - Business and Org Leadership (A00),S223,3.56,6.47,4.27,4.1,4.35,90,0.7778
879,"McKay, Mary A",MGT 164GS - Business and Org Leadership (A00),S223,3.94,5.00,4.67,4.25,4.58,15,0.2
880,"Moran, Cathleen L.",MGT 166 - Corp Social Responsibility (A00),SP24,3.24,5.47,3.87,3.68,4.18,54,0.8333
881,"Moran, Cathleen L.",MGT 166 - Corp Social Responsibility (B00),SP24,2.97,5.79,3.95,3.8,4.05,73,0.726
882,"Moran, Cathleen L.",MGT 166 - Corp Social Responsibility (C00),SP24,3.05,6.16,4.01,4.0,4.41,44,0.7045
883,"Moran, Cathleen L.",MGT 166 - Corp Social Responsibility (A00),WI24,3.29,8.18,3.7,3.48,4.09,49,0.2245
884,"Moran, Cathleen L.",MGT 166 - Corp Social Responsibility (B00),WI24,2.92,6.05,3.67,3.6,4.23,64,0.3281
885,"Moran, Cathleen L.",MGT 166 - Corp Social Responsibility (C00),WI24,3.0,5.90,4.16,4.04,4.41,44,0.4545
886,"Moran, Cathleen L.",MGT 166 - Corp Social Responsibility (A00),FA23,3.29,6.88,4.23,4.07,4.46,28,0.8571
887,"Moran, Cathleen L.",MGT 166 - Corp Social Responsibility (B00),FA23,2.92,7.27,3.68,3.58,4.32,31,0.7097
888,"Moran, Cathleen L.",MGT 166 - Corp Social Responsibility (C00),FA23,3.0,5.63,4.05,3.92,4.28,19,0.8421
889,"Demill, Burritt",MGT 166 - Corp Social Responsibility (D00),FA23,3.22,6.38,4.35,4.31,4.54,91,0.956
890,"Klaas, Jeffrey David",MGT 167 - Social Entrepreneurship (A00),SP24,3.01,3.44,4.56,4.3,4.54,95,0.9579000000000001
891,"Jacob, Jo Dee C",MGT 167 - Social Entrepreneurship (A00),WI24,3.21,4.15,4.59,4.35,4.76,88,0.375
892,"Jacob, Jo Dee C",MGT 167 - Social Entrepreneurship (B00),FA23,3.25,5.35,4.42,4.45,4.72,88,0.5
893,"Phiroz, Zal Navroze",MGT 171R - Operations Management (A00),SP24,3.49,4.07,3.85,3.91,4.43,92,0.337
894,"Phiroz, Zal Navroze",MGT 171R - Operations Management (A00),WI24,3.48,4.62,4.08,4.02,4.67,81,0.284
895,"Phiroz, Zal Navroze",MGT 171R - Operations Management (A00),FA23,3.48,5.91,3.91,4.03,4.49,86,0.25579999999999997
896,"Hedges, Kathleen",MGT 172 - Business Project Management (A00),SP24,3.69,4.53,4.51,4.55,4.63,115,0.8695999999999999
897,"Hedges, Kathleen",MGT 172 - Business Project Management (B00),SP24,3.73,4.18,4.52,4.54,4.63,94,0.8511
898,"Zimmermann, Carsten",MGT 172 - Business Project Management (C00),SP24,3.46,3.69,4.15,4.08,4.34,88,0.6136
899,"Hedges, Kathleen",MGT 172 - Business Project Management (A00),WI24,3.67,4.84,4.48,4.48,4.55,98,0.8673000000000001
900,"Hedges, Kathleen",MGT 172 - Business Project Management (B00),WI24,3.74,4.70,4.58,4.56,4.65,90,0.9111
901,"Zimmermann, Carsten",MGT 172 - Business Project Management (C00),WI24,3.54,4.78,4.06,4.07,4.18,54,0.7222
902,"Hedges, Kathleen",MGT 172 - Business Project Management (A00),FA23,3.67,5.77,4.43,4.48,4.54,89,0.7303000000000001
903,"Hedges, Kathleen",MGT 172 - Business Project Management (B00),FA23,3.74,5.36,4.33,4.39,4.45,88,0.7955
904,"Zimmermann, Carsten",MGT 172 - Business Project Management (C00),FA23,3.54,5.27,4.36,4.39,4.5,85,0.6587999999999999
905,"Hedges, Kathleen",MGT 172 - Business Project Management (A00),S123,3.67,6.98,4.36,4.43,4.54,93,0.8817
906,"Erat, Sanjiv",MGT 172R - Business Project Management (A00),FA23,3.31,6.24,4.15,4.07,4.29,155,0.7806000000000001
907,"Hayes, Sherry Lorine",MGT 173 - Project Mgt- Health Services (A00),SP24,3.62,4.26,4.45,4.57,4.64,96,0.9375
908,"Hayes, Sherry Lorine",MGT 173 - Project Mgt- Health Services (A00),WI24,3.65,4.33,4.54,4.68,4.75,86,0.9419
909,"Hayes, Sherry Lorine",MGT 173 - Project Mgt- Health Services (B00),WI24,3.6,4.42,4.56,4.66,4.79,89,0.9101
910,"Hayes, Sherry Lorine",MGT 173 - Project Mgt- Health Services (A00),FA23,3.65,5.70,4.5,4.68,4.7,91,0.8681000000000001
911,"Gopal, Christopher S.",MGT 175 - Supply Chain Management (A00),SP24,3.22,3.80,3.87,3.86,4.42,83,0.24100000000000002
912,"Gopal, Christopher S.",MGT 175 - Supply Chain Management (A00),WI24,3.2,3.33,3.94,3.92,4.54,73,0.16440000000000002
913,"Gopal, Christopher S.",MGT 175 - Supply Chain Management (A00),FA23,3.2,5.59,3.84,3.85,4.16,75,0.2267
914,"Gopal, Christopher S.",MGT 176 - Strategic Cost Management (A00),WI24,3.32,4.45,3.77,3.84,4.4,26,0.42310000000000003
915,"Noh, Daehoon",MGT 177 - Analytics in Supply Chain Mgmt (A00),WI24,3.93,5.00,4.0,3.58,3.67,6,0.5
916,"Bliss, Barbara Ann",MGT 180 - Business Finance (A00),SP24,3.23,5.68,4.35,4.21,4.41,145,0.8621
917,"Bliss, Barbara Ann",MGT 180 - Business Finance (B00),SP24,3.19,5.61,4.44,4.36,4.47,145,0.8897
918,"Bliss, Barbara Ann",MGT 180 - Business Finance (A00),FA23,3.23,6.83,4.33,4.28,4.47,143,0.8392000000000001
919,"Bliss, Barbara Ann",MGT 180 - Business Finance (A00),S223,3.23,7.43,4.39,4.28,4.43,90,0.7778
920,"Engelberg, Joseph Edward",MGT 180R - Business Finance (A00),WI24,3.23,5.83,4.4,4.38,4.28,146,0.16440000000000002
921,"Engelberg, Joseph Edward",MGT 180R - Business Finance (B00),WI24,3.21,6.89,4.58,4.45,4.49,147,0.23809999999999998
922,"Buchanan, Harold G",MGT 181 - Enterprise Finance (A00),SP24,3.1,5.63,4.36,4.13,4.47,139,0.9281
923,"Buchanan, Harold G",MGT 181 - Enterprise Finance (A00),WI24,3.1,6.32,4.29,4.02,4.46,109,0.9633
924,"Bliss, Barbara Ann",MGT 181 - Enterprise Finance (B00),WI24,3.22,5.12,4.5,4.43,4.56,84,0.7857
925,"Buchanan, Harold G",MGT 181 - Enterprise Finance (A00),FA23,3.1,6.72,4.37,4.2,4.5,107,0.9252
926,"Bliss, Barbara Ann",MGT 181 - Enterprise Finance (B00),FA23,3.22,6.07,4.33,4.22,4.44,96,0.875
927,"Dunn, Louis Jean",MGT 181 - Enterprise Finance (A00),S123,2.85,7.50,3.88,3.6,3.69,63,0.0635
928,"Banerjee, Snehal",MGT 183 - Financial Investments (A00),SP24,3.27,6.26,4.0,4.02,4.27,91,0.2527
929,"Parashar, Sat P",MGT 184 - Money and Banking (A00),WI24,3.95,3.68,3.93,3.96,4.25,86,0.6628000000000001
930,"Dunn, Louis Jean",MGT 185 - Investment Banking (A00),SP24,3.47,9.00,3.74,3.72,4.23,66,0.2576
931,"Dunn, Louis Jean",MGT 185 - Investment Banking (A00),FA23,3.54,8.86,3.67,3.58,4.08,72,0.3056
932,"Dunn, Louis Jean",MGT 187 - New Venture Finance (A00),SP24,3.11,4.50,4.0,3.91,4.13,98,0.2143
933,"Dunn, Louis Jean",MGT 187 - New Venture Finance (A00),WI24,3.18,4.30,4.06,4.06,4.15,81,0.2469
934,"Dunn, Louis Jean",MGT 187 - New Venture Finance (B00),WI24,3.04,4.25,3.64,3.62,3.94,89,0.2697
935,"Dunn, Louis Jean",MGT 187 - New Venture Finance (A00),FA23,3.18,4.76,3.9,3.88,4.18,97,0.2165
936,"Avenancio-Leon, Carlos",MGT 189 - Topics in Finance (A00),SP24,3.52,3.30,4.24,4.09,4.34,89,0.22469999999999998
937,"Reher, Michael Christopher",MGT 189 - Topics in Finance (A00),WI24,3.94,4.91,4.28,4.38,4.49,80,0.3
938,"Buti, Krisztina",MGT 189 - Topics in Finance (A00),FA23,3.58,6.34,3.9,3.92,4.32,58,0.9828
939,"Leigh, Brian",REV 1 - First Year Experience (A00),FA23,,1.25,4.49,4.56,4.73,101,0.43560000000000004
940,"Lipomi, Darren John",REV 2 - Transfer Year Experience (A00),FA23,,3.82,4.88,4.92,4.94,42,0.4048
941,"Yu, Paul K L",REV 20 - Revelle Honors Seminar (A00),SP24,,1.57,4.85,4.92,4.83,15,0.4667
942,"Pomeroy, Robert S.",REV 20 - Revelle Honors Seminar (A00),WI24,,2.33,4.92,5.0,5.0,7,0.4286
943,"Yu, Paul K L",REV 20 - Revelle Honors Seminar (C00),FA23,,2.35,4.33,4.23,4.56,26,0.6537999999999999
944,"Yu, Paul K L",REV 20 - Revelle Honors Seminar (D00),FA23,,2.31,4.66,4.64,4.82,26,0.5
945,"Lyon, Antony J.",REV 87 - First-year Seminar (A00),SP24,,1.44,4.53,4.58,4.63,19,0.4737
946,"Lyon, Antony J.",REV 87 - First-year Seminar (A00),SP23,,4.00,4.65,4.78,4.79,14,0.35710000000000003
947,"Demetriou, Denise",HUM 1 - Foundatns/West Civ:Israel&Grce (A00),WI24,3.28,6.40,4.22,4.1,4.55,222,0.5946
948,"Rodriguez, Bretton Sigfred",HUM 1 - Foundatns/West Civ:Israel&Grce (B00),WI24,3.27,6.16,4.3,4.28,4.63,255,0.8745
949,"West, Geoffrey Scott",HUM 1 - Foundatns/West Civ:Israel&Grce (C00),WI24,3.48,6.51,4.21,4.08,4.51,223,0.8969
950,"Markman, Kristina",HUM 1 - Foundatns/West Civ:Israel&Grce (A00),FA23,2.94,7.83,4.26,4.1,4.51,265,0.8
951,"Watts, Edward J.","HUM 2 - Rome,Christianity&Middle Ages (A00)",SP24,3.11,5.47,4.39,4.37,4.57,159,0.41509999999999997
952,"Markman, Kristina","HUM 2 - Rome,Christianity&Middle Ages (B00)",SP24,3.09,6.52,4.27,4.09,4.56,188,0.8723000000000001
953,"Rodriguez, Bretton Sigfred","HUM 2 - Rome,Christianity&Middle Ages (C00)",SP24,3.33,5.93,4.38,4.31,4.59,221,0.914
954,"West, Geoffrey Scott","HUM 2 - Rome,Christianity&Middle Ages (D00)",SP24,3.13,6.70,4.24,4.23,4.58,235,0.7957
955,"Lyon, Antony J.","HUM 2 - Rome,Christianity&Middle Ages (A00)",WI24,3.12,5.93,4.29,4.24,4.6,188,0.7287
956,"Zavodny, Tatiana Sophia","HUM 3 - Renaissance,Reform&Early Europ (A00)",FA23,2.63,6.14,4.09,4.09,4.49,158,0.8671
957,"West, Geoffrey Scott","HUM 3 - Renaissance,Reform&Early Europ (B00)",FA23,3.28,6.82,4.11,4.09,4.38,222,0.8919
958,"Rodriguez, Bretton Sigfred","HUM 3 - Renaissance,Reform&Early Europ (C00)",FA23,3.19,6.80,3.95,4.03,4.42,228,0.9561000000000001
959,"Lyon, Antony J.","HUM 3 - Renaissance,Reform&Early Europ (D00)",FA23,3.18,6.78,4.08,4.09,4.48,213,0.8684999999999999
960,"Zavodny, Tatiana Sophia","HUM 3 - Renaissance,Reform&Early Europ (A00)",S223,2.63,7.70,4.29,4.3,4.55,50,0.74
961,"Caldwell, Michael Alan","HUM 3 - Renaissance,Reform&Early Europ (B00)",S223,3.04,6.43,3.75,3.96,4.26,49,0.1429
962,"Patterson, Patrick H.","HUM 3 - Renaissance,Reform&Early Europ (A00)",S123,3.33,7.88,4.06,4.19,4.46,46,0.7173999999999999
963,"Crum, Matthew Stephen","HUM 3 - Renaissance,Reform&Early Europ (B00)",S123,3.03,7.29,4.59,4.61,4.68,46,0.7609
964,"Patterson, Patrick H.","HUM 3GS - Renaissance,Reform&Early Europ (A00)",S223,3.88,7.63,4.59,4.67,4.78,23,0.8261000000000001
965,"Herbst, Matthew","HUM 3GS - Renaissance,Reform&Early Europ (A00)",S123,3.93,6.25,4.83,4.69,4.78,27,0.5926
966,"Kontje, Todd Curtis",HUM 4 - EnlightmntRomantic&Revolution (A00),WI24,3.02,5.80,4.08,4.1,4.4,230,0.4
967,"Watkins, Eric",HUM 4 - EnlightmntRomantic&Revolution (B00),WI24,2.55,6.09,4.04,4.01,4.36,168,0.3393
968,"Markman, Kristina",HUM 4 - EnlightmntRomantic&Revolution (C00),WI24,3.18,5.77,4.38,4.23,4.55,233,0.6652
969,"Zroka, Amy Liane","HUM 4 - Enlightmnt,Romnt,Rev/1660-1848 (A00)",S223,3.04,6.67,4.13,4.3,4.7,47,0.1277
970,"Watkins, Eric","HUM 4 - Enlightmnt,Romnt,Rev/1660-1848 (B00)",S223,2.55,7.79,3.88,3.96,4.26,150,0.2267
971,"West, Geoffrey Scott","HUM 4 - Enlightmnt,Romnt,Rev/1660-1848 (A00)",S123,3.09,8.53,4.24,4.13,4.4,39,0.8718000000000001
972,"Finley, Aaron Daniel","HUM 4 - Enlightmnt,Romnt,Rev/1660-1848 (B00)",S123,3.19,7.92,4.31,4.21,4.46,47,0.766
973,"Kontje, Todd Curtis",HUM 4 - EnlightmntRomantic&Revolution (A00),WI24,3.02,5.80,4.08,4.1,4.4,230,0.4
974,"Watkins, Eric",HUM 4 - EnlightmntRomantic&Revolution (B00),WI24,2.55,6.09,4.04,4.01,4.36,168,0.3393
975,"Markman, Kristina",HUM 4 - EnlightmntRomantic&Revolution (C00),WI24,3.18,5.77,4.38,4.23,4.55,233,0.6652
976,"Zroka, Amy Liane","HUM 4 - Enlightmnt,Romnt,Rev/1660-1848 (A00)",S223,3.04,6.67,4.13,4.3,4.7,47,0.1277
977,"Watkins, Eric","HUM 4 - Enlightmnt,Romnt,Rev/1660-1848 (B00)",S223,2.55,7.79,3.88,3.96,4.26,150,0.2267
978,"West, Geoffrey Scott","HUM 4 - Enlightmnt,Romnt,Rev/1660-1848 (A00)",S123,3.09,8.53,4.24,4.13,4.4,39,0.8718000000000001
979,"Finley, Aaron Daniel","HUM 4 - Enlightmnt,Romnt,Rev/1660-1848 (B00)",S123,3.19,7.92,4.31,4.21,4.46,47,0.766
980,"Lyon, Antony J.","HUM 4GS - Enlightmnt,Romnt,Rev/1660-1848 (A00)",S123,3.93,7.37,4.75,4.64,4.8,27,0.7037000000000001
981,"Lyon, Antony J.",HUM 5 - Modern Culture (1848-Present) (A00),SP24,3.14,6.05,4.24,4.25,4.46,288,0.5243
982,"Patterson, Patrick H.",HUM 5 - Modern Culture (1848-Present) (B00),SP24,3.04,6.11,3.47,3.57,4.31,231,0.31170000000000003
983,"Caldwell, Michael Alan",HUM 5 - Modern Culture (1848-Present) (C00),SP24,3.13,5.68,4.31,4.24,4.51,234,0.3248
984,"West, Geoffrey Scott",HUM 5 - Modern Culture (1848-Present) (A00),S223,3.16,7.97,4.23,4.18,4.47,100,0.64
985,"Zavodny, Tatiana Sophia",HUM 5 - Modern Culture (1848-Present) (A00),S123,2.93,8.42,4.15,4.09,4.38,48,0.7917000000000001
986,"Zavodny, Tatiana Sophia",HUM 5 - Modern Culture (1848-Present) (B00),S123,2.93,7.78,4.34,4.29,4.46,44,0.8181999999999999
987,"West, Geoffrey Scott",HUM 5 - Modern Culture (1848-Present) (B00),SP23,3.4,6.33,4.12,4.12,4.4,236,0.8941
988,"Lyon, Antony J.",HUM 100 - Advanced Topics/Humanities (A00),FA23,3.69,5.50,4.4,4.2,4.7,18,0.5556
989,"Corbett, Kevin Daniel",BIBC 100 - Structural Biochemistry (A00),SP24,3.2,4.55,4.52,4.51,4.68,96,0.4583
990,"Amaro, Rommie E",BIBC 100 - Structural Biochemistry (B00),SP24,3.42,6.22,4.52,4.43,4.6,80,0.8625
991,"Hui, Enfu",BIBC 100 - Structural Biochemistry (A00),WI24,3.25,7.21,4.53,4.51,4.71,115,0.8087000000000001
992,"Flagg, Matthew Paul",BIBC 100 - Structural Biochemistry (B00),WI24,3.55,4.78,4.76,4.75,4.85,145,0.4483
993,"Boumechache, Miyyada",BIBC 100 - Structural Biochemistry (A00),FA23,2.61,7.62,3.66,3.38,4.21,158,0.6646
994,"Flagg, Matthew Paul",BIBC 100 - Structural Biochemistry (B00),FA23,3.54,5.56,4.61,4.65,4.71,119,0.5294
995,"Neal, Sonya E",BIBC 100 - Structural Biochemistry (A00),SP23,3.89,6.09,4.56,4.55,4.74,326,0.7484999999999999
996,"Bozinovic, Goran",BIBC 102 - Metabolic Biochemistry (A00),SP24,3.01,7.66,4.31,3.98,4.25,125,0.512
997,"Hampton, Randolph Y.",BIBC 102 - Metabolic Biochemistry (B00),SP24,3.48,7.07,4.22,4.09,4.52,290,0.8931
998,"Flagg, Matthew Paul",BIBC 102 - Metabolic Biochemistry (C00),SP24,3.53,5.39,4.62,4.64,4.71,120,0.4333
999,"Feng, Gen-Sheng",BIBC 102 - Metabolic Biochemistry (A00),WI24,2.8,7.63,3.99,3.85,4.31,111,0.3423
1000,"Bozinovic, Goran",BIBC 102 - Metabolic Biochemistry (B00),WI24,2.95,7.95,4.29,4.04,4.41,250,0.5
1001,"Bozinovic, Goran",BIBC 102 - Metabolic Biochemistry (A00),FA23,3.17,8.62,4.31,4.03,4.41,204,0.3725
1002,"Coleman, Aaron B.",BIBC 102 - Metabolic Biochemistry (B00),FA23,3.15,7.22,4.4,4.36,4.54,221,0.5656
1003,"Flagg, Matthew Paul",BIBC 102 - Metabolic Biochemistry (A00),S123,3.55,8.07,4.45,4.47,4.61,173,0.7399
1004,"Bozinovic, Goran",BIBC 102 - Metabolic Biochemistry (B00),SP23,2.95,7.99,3.92,3.54,4.35,173,0.4451
1005,"Grossman, Emily N",BIBC 103 - Biochemical Techniques (A00),SP24,3.75,5.42,4.71,4.61,4.76,100,0.48
1006,"Boumechache, Miyyada",BIBC 103 - Biochemical Techniques (B00),SP24,2.81,6.51,4.13,3.85,4.43,86,0.6395000000000001
1007,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (A00),WI24,3.14,6.30,4.63,4.45,4.64,94,0.6489
1008,"Burg, Michael",BIBC 103 - Biochemical Techniques (B00),WI24,3.37,7.15,4.43,4.27,4.51,45,0.8667
1009,"Grossman, Emily N",BIBC 103 - Biochemical Techniques (C00),WI24,3.88,6.60,4.67,4.46,4.71,50,0.6
1010,"Beyhan, Sinem",BIBC 103 - Biochemical Techniques (A00),FA23,3.74,6.67,4.87,4.81,4.82,48,0.5625
1011,"Burg, Michael",BIBC 103 - Biochemical Techniques (B00),FA23,3.37,7.44,4.29,4.18,4.49,49,0.7959
1012,"Boumechache, Miyyada",BIBC 103 - Biochemical Techniques (C00),FA23,2.73,7.50,4.13,4.01,4.24,45,0.8
1013,"Coleman, Aaron B.",BIBC 103 - Biochemical Techniques (D00),FA23,3.3,7.11,4.51,4.29,4.57,45,0.4222
