,instructor,course,term,avg_grade,avg_hours,student_learning_rating,course_structure_rating,class_environment_rating,num_enrolled,resp_rate
601,"Bessett, Ryan Matthew",LTSP 100B - Adv Read&Writing: Heritage Spk (A00),S123,3.75,6.67,4.67,4.67,4.67,7,0.4286
602,"Blanco, John D",LTSP 116 - Representatns/Span Colonialism (A00),SP24,3.96,3.80,3.75,3.55,4.35,31,0.1613
603,"Parra, Max",LTSP 135A - Mexican Literature before 1910 (A00),SP24,3.62,6.71,4.61,4.39,4.61,21,0.3333
604,"Chacon, Gloria Elizabeth",LTSP 145 - Hispanic Memory/HumRghts/Cultr (A00),WI24,3.74,3.75,4.5,3.72,4.22,36,0.22219999999999998
605,"Mendoza, Andrea",LTSP 155 - Asia in Latin America (A00),FA23,3.82,5.00,4.85,4.75,4.85,19,0.2632
606,"Chacon, Gloria Elizabeth",LTSP 172 - Indigenista Themes/Latin-Amer (A00),FA23,3.32,5.00,4.38,4.25,4.21,15,0.4
607,"Chacon, Gloria Elizabeth",LTSP 174 - Topics in Culture and Politics (A00),FA23,3.5,5.63,4.75,4.59,4.66,13,0.6154000000000001
608,"Kontje, Todd Curtis",LTTH 115 - Introduction/Critical Theory (A00),SP24,3.7,3.33,4.73,4.5,4.46,40,0.15
609,"Myerston Santana, Jacobo",LTWL 19A - Intro/Ancient Greeks & Romans (A00),FA23,3.73,6.00,4.23,4.15,4.4,35,0.4286
610,"duBois, Page Ann",LTWL 19B - Intro/Ancient Greeks & Romans (A00),WI24,3.01,3.50,4.56,4.26,4.43,37,0.4324
611,"Kelting, Edward William",LTWL 19C - Intro/Ancient Greeks & Romans (A00),SP24,3.21,4.20,4.68,4.62,4.73,37,0.4054
612,"Kelting, Edward William",LTWL 19C - Intro/Ancient Greeks & Romans (A00),SP23,3.2,5.83,4.63,4.57,4.79,20,0.3
613,"duBois, Page Ann",LTWL 100 - Mythology (A00),WI24,3.56,4.26,4.05,3.27,4.0,57,0.3333
614,"Myerston Santana, Jacobo",LTWL 100 - Mythology (A00),S123,3.77,7.50,4.44,4.13,4.47,24,0.16670000000000001
615,"Kelting, Edward William",LTWL 101 - Death & Life in Ancient Egypt (A00),SP24,3.81,6.76,4.78,4.7,4.81,39,0.43590000000000007
616,"Fiss, Geraldine Anna",LTWL 114 - Children's Literature (A00),SP24,3.91,4.79,4.65,4.58,4.66,46,0.43479999999999996
617,"Nguyen, Hoang Tan",LTWL 116 - Adolescent Literature (A00),FA23,3.68,7.06,4.53,4.35,4.59,53,0.3208
618,"Lampert-Weissig, Lisa",LTWL 123 - Vampires in Literature (A00),SP24,3.87,6.00,4.79,4.71,4.76,40,0.45
619,"Kalleres, Dayna",LTWL 138 - Critical Religion Studies (A00),FA23,4.0,4.64,3.63,3.25,3.63,37,0.37840000000000007
620,"Lerer, Seth",LTWL 165 - Literature & the Enviornment (A),WI23,,3.69 (B+),4.93,-1.0,-1.0,-1,-0.01
621,"Verdicchio, Pasquale",LTWL 165 - Literature & the Enviornment (A),WI21,,-1,2.5,-1.0,-1.0,-1,-0.01
622,"Verdicchio, Pasquale",LTWL 165 - Literature & the Enviornment (A),WI17,,-1,3.0,-1.0,-1.0,-1,-0.01
623,"Verdicchio, Pasquale",LTWL 165 - Literature & the Enviornment (A),SP16,,-1,5.36,-1.0,-1.0,-1,-0.01
624,"Verdicchio, Pasquale",LTWL 165 - Literature & the Enviornment (A),FA14,,-1,6.0,-1.0,-1.0,-1,-0.01
625,"Verdicchio, Pasquale",LTWL 165 - Literature & the Enviornment (A),SP14,,-1,4.1,-1.0,-1.0,-1,-0.01
626,"Verdicchio, Pasquale",LTWL 165   - Literature & the Enviornment   (A),SP12,,3.42 (B+),3.43,-1.0,-1.0,-1,-0.01
627,"Verdicchio, Pasquale",LTWL 165   - Literature & the Enviornment   (A),WI11,,3.38 (B+),3.77,-1.0,-1.0,-1,-0.01
628,"Verdicchio, Pasquale",LTWL 165 - Literature & the Enviornment   (A),WI09,,3.59 (B+),3.09,-1.0,-1.0,-1,-0.01
629,"Stuckey, Michelle Ann",LTWL 165 - Literature & the Enviornment   (A),SU08,,-1,11.07,-1.0,-1.0,-1,-0.01
630,"De Marchi Gherini, Adriana",LTWL 172 - Special Topics in Literature (A00),SP24,3.92,5.58,4.42,4.57,4.67,47,0.2553
631,"Mukherjee, Silpa",LTWL 180 - Film Studies&Lit:Film History (A00),WI24,3.98,4.00,4.45,4.26,4.57,31,0.7742
632,"Nguyen, Hoang Tan",LTWL 180 - Film Studies&Lit:Film History (A00),FA23,3.7,5.50,4.68,4.33,4.67,36,0.2778
633,"Cohen, Alain J. J.",LTWL 181 - Film Studies&Lit:Film Movement (A00),WI24,3.94,2.33,4.83,4.5,4.8,8,0.375
634,"Cohen, Alain J. J.",LTWL 183 - Film Studies&Lit:Director Work (A00),SP24,3.49,5.67,5.0,4.67,4.82,26,0.11539999999999999
635,"Mukherjee, Silpa",LTWL 184 - Film Studies&Lit:Analysis/Txt (A00),SP24,3.64,3.91,4.68,4.59,4.72,39,0.5640999999999999
636,"Cohen, Alain J. J.",LTWL 184 - Film Studies&Lit:Analysis/Txt (A00),FA23,3.63,5.63,4.56,4.56,4.66,20,0.4
637,"Suzuki, Erin M.",LTWL 194 - Capstone Course for Lit Majors (A00),FA23,4.0,8.75,4.81,4.75,4.75,12,0.3333
638,"Springer, Anna Joy",LTWR 8A - Writing Fiction (A00),SP24,3.77,4.97,4.36,4.05,4.48,93,0.39780000000000004
639,"Springer, Anna Joy",LTWR 8A - Writing Fiction (A00),FA23,3.77,6.57,3.72,3.44,4.05,95,0.7579000000000001
640,"Som, Brandon D",LTWR 8B - Writing Poetry (A00),WI24,3.65,3.14,4.57,4.63,4.66,93,0.3118
641,"Lopez, Casandra",LTWR 8B - Writing Poetry (A00),FA23,3.79,5.36,4.29,4.34,4.5,99,0.2828
642,"Jemc, Jaclyn",LTWR 8C - Writing Non-Fiction (A00),SP24,3.43,3.67,4.41,4.46,4.63,59,0.42369999999999997
643,"Wilkinson, Marco",LTWR 8C - Writing Non-Fiction (A00),WI24,3.91,4.40,4.35,4.41,4.52,87,0.2299
644,"Jemc, Jaclyn",LTWR 100 - Short Fiction Workshop (A00),SP24,3.54,4.60,4.7,4.75,4.7,16,0.3125
645,"Hoang, Lily Kim",LTWR 100 - Short Fiction Workshop (A00),WI24,3.92,5.33,4.68,4.63,4.71,20,0.35000000000000003
646,"Moncur, Julia Rose",LTWR 100 - Short Fiction Workshop (A00),S223,4.0,10.00,5.0,5.0,5.0,15,0.2
647,"Forbes, Camille",LTWR 100GS - Short Fiction Workshop (A00),S123,3.92,6.18,4.78,4.76,4.94,24,0.7083
648,"Lopez, Casandra",LTWR 102 - Poetry Workshop (A00),WI24,3.93,4.50,3.38,3.6,3.88,16,0.25
649,"Som, Brandon D",LTWR 102 - Poetry Workshop (A00),FA23,3.96,6.25,4.69,4.69,4.87,15,0.26670000000000005
650,"Fidler, James Robert",LTWR 102 - Poetry Workshop (B00),S123,4.0,5.00,5.0,5.0,4.94,5,0.8
651,"Hoang, Lily Kim","LTWR 106 - Sci Fiction,Fantasy,Irrealism (A00)",FA23,3.87,5.71,4.93,4.82,4.89,15,0.4667
652,"Hoang, Lily Kim",LTWR 109 - Writ & Publ Children's Literat (A00),FA23,3.72,5.00,4.54,4.43,4.83,29,0.20690000000000003
653,"Carroll, Amy Sara",LTWR 113 - Intercultural Writing Workshop (A00),SP24,3.53,3.80,4.75,4.4,4.65,30,0.16670000000000001
654,"Wilkinson, Marco",LTWR 113 - Intercultural Writing Workshop (A00),FA23,3.4,6.67,4.38,4.25,4.63,25,0.24
655,"Springer, Anna Joy",LTWR 114 - Graphic Texts Workshop (A),WI22,,3.66 (B+),4.5,-1.0,-1.0,-1,-0.01
656,"Springer, Anna Joy",LTWR 114 - Graphic Texts Workshop (A),WI21,,-1,6.9,-1.0,-1.0,-1,-0.01
657,"Springer, Anna Joy",LTWR 114 - Graphic Texts Workshop (A),WI20,,3.97 (A-),7.9,-1.0,-1.0,-1,-0.01
658,"Springer, Anna Joy",LTWR 114 - Graphic Texts Workshop (A),S119,,-1,15.83,-1.0,-1.0,-1,-0.01
659,"Banales, Melissa",LTWR 114 - Graphic Texts Workshop (A),WI19,,3.45 (B+),6.5,-1.0,-1.0,-1,-0.01
660,"Springer, Anna Joy",LTWR 114 - Graphic Texts Workshop (A),WI18,,3.82 (A-),7.9,-1.0,-1.0,-1,-0.01
661,"Chadburn, Melissa",LTWR 114 - Graphic Texts Workshop (A),SP17,,-1,2.5,-1.0,-1.0,-1,-0.01
662,"Glaubitz, Charles",LTWR 114 - Graphic Texts Workshop (A),WI16,,-1,4.79,-1.0,-1.0,-1,-0.01
663,"Glaubitz, Charles",LTWR 114 - Graphic Texts Workshop (A),FA15,,-1,2.0,-1.0,-1.0,-1,-0.01
664,"Place, Vanessa",LTWR 114 - Graphic Texts Workshop (A),SP14,,-1,4.94,-1.0,-1.0,-1,-0.01
665,"Springer, Anna Joy",LTWR 114 - Graphic Texts Workshop (A),WI14,,-1,8.5,-1.0,-1.0,-1,-0.01
666,"Springer, Anna Joy",LTWR 114 - Graphic Texts Workshop (A),WI13,,-1,7.5,-1.0,-1.0,-1,-0.01
667,"Springer, Anna Joy",LTWR 114   - Graphic Texts Workshop         (A),WI12,,3.31 (B+),8.28,-1.0,-1.0,-1,-0.01
668,"Springer, Anna Joy",LTWR 114 - Workshops in Graphic Texts     (A),SP10,,-1,8.72,-1.0,-1.0,-1,-0.01
669,"Springer, Anna Joy",LTWR 114 - Workshops in Graphic Texts     (A),SP09,,-1,5.43,-1.0,-1.0,-1,-0.01
670,"Springer, Anna Joy",LTWR 114 - Workshops in Graphic Texts     (A),WI08,,-1,6.07,-1.0,-1.0,-1,-0.01
671,"Carroll, Amy Sara",LTWR 115 - Experimental Writing Workshop (A00),WI24,3.57,4.33,4.67,4.71,4.74,29,0.20690000000000003
672,"Forbes, Camille",LTWR 120 - Personal Narrative Workshop (A00),WI24,3.57,3.77,4.4,4.33,4.69,16,0.8125
673,"Wilkinson, Marco",LTWR 122 - Writing for the Sciences Wkshp (A00),FA23,3.69,5.67,4.0,3.85,4.22,20,0.75
674,"Som, Brandon D",LTWR 124 - Transltion/Literary Text Works (A00),WI24,3.71,5.00,4.81,4.81,5.0,14,0.2857
675,"Hoang, Lily Kim",LTWR 126 - Creative Nonfiction Workshop (A00),SP24,3.96,4.75,4.58,4.4,4.72,32,0.2813
676,"Lopez, Casandra",LTWR 126 - Creative Nonfiction Workshop (A00),WI24,3.73,4.75,4.59,4.45,4.81,30,0.26670000000000005
677,"Carroll, Amy Sara",LTWR 144 - The Teaching of Writing (A),WI23,,-1,3.36,-1.0,-1.0,-1,-0.01
678,"Springer, Anna Joy",LTWR 144 - The Teaching of Writing (A),WI15,,-1,3.39,-1.0,-1.0,-1,-0.01
679,"Freilicher, Melvyn Stanley",LTWR 144 - The Teaching of Writing (A),WI14,,-1,7.7,-1.0,-1.0,-1,-0.01
680,"Freilicher, Melvyn Stanley",LTWR 144 - The Teaching of Writing (A),WI13,,2.98 (B-),4.75,-1.0,-1.0,-1,-0.01
681,"Brodkey, Linda C.",LTWR 144   - The Teaching of Writing        (A),WI12,,3.87 (A-),4.5,-1.0,-1.0,-1,-0.01
682,"Freilicher, Melvyn Stanley",LTWR 144   - The Teaching of Writing        (A),WI11,,3.22 (B),5.1,-1.0,-1.0,-1,-0.01
683,"Brodkey, Linda C.",LTWR 144 - The Teaching of Writing        (A),WI10,,3.91 (A-),3.3,-1.0,-1.0,-1,-0.01
684,"Freilicher, Melvyn Stanley",LTWR 144 - The Teaching of Writing        (A),WI09,,3.09 (B),4.94,-1.0,-1.0,-1,-0.01
685,"Freilicher, Melvyn Stanley",LTWR 144 - The Teaching of Writing        (A),WI08,,-1,5.33,-1.0,-1.0,-1,-0.01
686,"Wilkinson, Marco",LTWR 148 - Theory for Writers (A00),WI24,3.66,4.00,4.41,4.56,4.59,27,0.2963
687,"Springer, Anna Joy",LTWR 148 - Theory for Writers (A00),FA23,3.77,6.25,3.36,3.67,4.16,38,0.42110000000000003
688,"Som, Brandon D",LTWR 194 - Capstone Course for Writing (A00),FA23,3.91,7.00,4.35,4.25,4.5,19,0.2632
689,"duBois, Page Ann",MMW 11 - Prehistory/Ancient Foundations (A00),FA23,3.14,6.44,3.78,3.64,4.19,388,0.5
690,"Myerston Santana, Jacobo",MMW 11 - Prehistory/Ancient Foundations (B00),FA23,3.72,6.16,3.69,3.7,4.24,226,0.5354
691,"Chang, Edmond Yi-Teh",MMW 11 - Prehistory/Ancient Foundations (C00),FA23,3.54,7.33,4.29,4.12,4.5,237,0.5443
692,"Herbst, Matthew",MMW 11R - Prehistory/Ancient Foundations (A00),S223,3.51,8.13,4.13,4.06,4.21,46,0.1739
693,"Kelting, Edward William",MMW 12 - Transforming Traditions (A00),WI24,3.53,5.07,4.05,4.05,4.5,317,0.489
694,"Adamiak, Patrick John",MMW 12 - Transforming Traditions (B00),WI24,3.68,5.17,4.3,4.34,4.57,336,0.42560000000000003
695,"Chang, Edmond Yi-Teh",MMW 12 - Transforming Traditions (C00),WI24,3.24,6.41,4.31,4.16,4.57,243,0.5144
696,"Adamiak, Patrick John",MMW 12 - Transforming Traditions (A00),S323,3.22,5.00,4.25,4.07,4.07,29,0.1379
697,"Chang, Edmond Yi-Teh","MMW 13 - Globalizing World, 13th-18th C (A00)",SP24,3.46,6.45,4.34,4.23,4.58,299,0.2977
698,"Zhiri, Oumelbanine","MMW 13 - Globalizing World, 13th-18th C (B00)",SP24,3.75,5.00,3.69,3.92,4.21,318,0.2421
699,"Vitkus, Daniel J.","MMW 13 - Globalizing World, 13th-18th C (C00)",SP24,3.43,5.76,3.3,3.32,3.92,223,0.3049
700,"Wood, Lauren Elizabeth","MMW 13 - Globalizing World, 13th-18th C (A00)",S323,3.12,8.13,4.56,4.48,4.28,30,0.26670000000000005
701,"Chang, Edmond Yi-Teh","MMW 14 - Revolution,Industry & Empire (A00)",WI24,3.66,5.73,4.05,4.09,4.29,166,0.34340000000000004
702,"Polic, Ivana","MMW 14 - Revolution,Industry & Empire (B00)",WI24,3.78,4.55,4.5,4.58,4.7,139,0.3237
703,"Carreras, Maria Victoria","MMW 14 - Revolution,Industry & Empire (A00)",FA23,3.67,5.98,4.21,4.27,4.58,279,0.35130000000000006
704,"Tchir, Paul Kost Nikolai","MMW 14 - Revolution,Industry & Empire (A00)",S123,3.63,7.29,4.39,4.35,4.44,167,0.1437
705,"Tasyakan, Baris","MMW 14 - Revolution,Industry & Empire (B00)",S123,3.53,7.88,4.08,3.97,4.33,161,0.2484
706,"Zhiri, Oumelbanine","MMW 14GS - Revolution, Industry & Empire (A00)",S123,3.9,6.25,4.81,4.81,4.81,20,0.2
707,"Chang, Edmond Yi-Teh",MMW 15 - The Contemporary Era (A00),SP24,3.58,6.03,4.29,4.2,4.34,165,0.2121
708,"Radcliff, Pamela B.",MMW 15 - The Contemporary Era (B00),SP24,3.7,4.91,3.93,3.91,4.26,219,0.3105
709,"Prestholdt, Jeremy",MMW 15 - The Contemporary Era (C00),SP24,3.91,4.86,4.39,4.47,4.66,224,0.19640000000000002
710,"Chang, Edmond Yi-Teh",MMW 15 - The Contemporary Era (A00),S223,3.56,7.96,3.72,3.71,4.0,168,0.16670000000000001
711,"Chang, Edmond Yi-Teh",MMW 15 - The Contemporary Era (B00),S223,3.5,8.13,4.16,4.01,4.28,168,0.1905
712,"Rahimi, Babak",MMW 15GS - The Contemporary Era (B00),S123,4.0,5.00,4.75,4.57,4.78,14,0.5
713,"Chang, Edmond Yi-Teh",MMW 121 - Exploring the Pre-Modern World (A00),FA23,3.42,8.32,4.07,4.08,4.53,213,0.446
714,"Patterson, Patrick H.",MMW 121 - Exploring the Pre-Modern World (B00),FA23,3.41,8.30,3.91,4.0,4.57,217,0.48850000000000005
715,"Patterson, Patrick H.",MMW 121 - Exploring the Pre-Modern World (A00),S123,3.12,7.78,4.56,4.42,4.83,49,0.1837
716,"Peterson, Johanna L",MMW 122 - Exploring the Modern World (A00),WI24,3.25,5.93,3.77,3.99,4.47,162,0.5617
717,"Rahimi, Babak",MMW 122 - Exploring the Modern World (B00),WI24,3.52,6.83,3.89,3.98,4.39,222,0.47750000000000004
718,"Rahimi, Babak",MMW 122 - Exploring the Modern World (A00),S223,3.45,6.67,3.64,3.64,-1.0,56,0.0536
719,"Ramachandran, Nandagopal",MATH 2 - Intro to College Mathematics (A00),SP24,1.53,6.43,3.82,3.67,4.07,32,0.2188
720,"Safii, Soheil",MATH 2 - Intro to College Mathematics (B00),SP24,2.03,4.00,4.78,4.73,4.83,32,0.3125
721,"Yin, Wei",MATH 2 - Intro to College Mathematics (C00),SP24,2.34,5.67,3.83,3.96,4.44,32,0.375
722,"Hammock, Frances H",MATH 2 - Intro to College Mathematics (A00),WI24,2.35,7.24,4.09,4.07,4.24,34,0.5
723,"Hammock, Frances H",MATH 2 - Intro to College Mathematics (B00),WI24,1.85,6.67,3.8,3.83,4.2,32,0.46880000000000005
724,"Hammock, Frances H",MATH 2 - Intro to College Mathematics (C00),WI24,2.01,6.18,4.21,4.09,4.44,33,0.5152
725,"Yin, Wei",MATH 2 - Intro to College Mathematics (D00),WI24,1.96,7.16,3.53,3.68,4.33,34,0.7353000000000001
726,"Ramachandran, Nandagopal",MATH 2 - Intro to College Mathematics (E00),WI24,1.82,6.16,4.12,4.09,4.47,34,0.5588000000000001
727,"Quarfoot, David James",MATH 2 - Intro to College Mathematics (A00),FA23,2.21,7.75,4.28,4.35,4.53,36,0.5556
728,"Quarfoot, David James",MATH 2 - Intro to College Mathematics (B00),FA23,1.66,7.14,3.97,3.88,4.32,33,0.4545
729,"Yin, Wei",MATH 2 - Intro to College Mathematics (C00),FA23,2.72,5.50,4.59,4.54,4.6,38,0.5263
730,"Ramachandran, Nandagopal",MATH 2 - Intro to College Mathematics (D00),FA23,2.51,5.00,4.11,3.96,4.49,38,0.5263
731,"Patchell, Gregory David",MATH 2 - Intro to College Mathematics (B00),S223,3.17,6.67,3.98,4.04,4.54,-1,-0.01
732,"Safii, Soheil",MATH 3C - Precalculus (A00),SP24,2.52,5.46,4.6,4.56,4.58,261,0.3372
733,"Anzaldo, Leesa B",MATH 3C - Precalculus (A00),WI24,2.66,5.00,4.43,4.49,4.63,98,0.2347
734,"Anzaldo, Leesa B",MATH 3C - Precalculus (B00),WI24,2.81,5.37,4.41,4.31,4.62,149,0.3356
735,"Pardo Guerra, Sebastian",MATH 3C - Precalculus (C00),WI24,1.97,5.90,3.92,3.8,4.23,102,0.4118
736,"Hammock, Frances H",MATH 3C - Precalculus (A00),FA23,1.66,7.68,3.49,3.47,4.19,613,0.4698
737,"Kowalenko, Ethan J",MATH 3C - Precalculus (B00),FA23,1.51,7.74,2.81,2.6,3.77,127,0.4173
738,"Habib, Yousaf",MATH 3C - Precalculus (C00),FA23,1.87,6.69,3.06,3.02,3.82,142,0.4366
739,"Bowers, Adam R.",MATH 3C - Precalculus (A00),S123,2.43,8.57,4.29,4.36,4.3,56,0.1429
740,"Mackall, Eoin Travis",MATH 4C - Precalculus for Sci & Engn (A00),WI24,2.72,5.40,4.24,4.17,4.38,88,0.3523
741,"Aycock, Jon Merrill",MATH 4C - Precalculus for Sci & Engn (A00),FA23,3.59,5.48,4.25,4.27,4.54,95,0.4421
742,"Aycock, Jon Merrill",MATH 4C - Precalculus for Sci & Engn (B00),FA23,3.44,5.65,4.26,4.25,4.58,96,0.4792
743,"Aliabadi Sr., Mohsen",MATH 4C - Precalculus for Sci & Engn (C00),FA23,3.6,5.34,4.52,4.45,4.56,90,0.6444
744,"Aliabadi Sr., Mohsen",MATH 4C - Precalculus for Sci & Engn (D00),FA23,3.67,5.00,4.57,4.5,4.6,90,0.6222
745,"Rankothge, Bharatha Madusanka",MATH 4C - Precalculus for Sci & Engn (A00),S223,2.92,6.43,3.84,3.71,4.41,-1,-0.01
746,"Bowers, Adam R.",MATH 10A - Calculus I (A00),SP24,2.85,6.96,4.02,4.01,4.42,281,0.2633
747,"Kowalenko, Ethan J",MATH 10A - Calculus I (B00),SP24,2.31,6.27,3.64,3.6,4.05,161,0.3043
748,"Bowers, Adam R.",MATH 10A - Calculus I (A00),WI24,2.98,6.17,4.11,4.05,4.48,332,0.3072
749,"Cheng, Hsiao-Bing",MATH 10A - Calculus I (B00),WI24,2.63,7.05,2.67,2.53,3.93,222,0.4595
750,"Cheng, Hsiao-Bing",MATH 10A - Calculus I (C00),WI24,2.56,7.56,2.78,2.62,3.84,208,0.4087
751,"Bowers, Adam R.",MATH 10A - Calculus I (A00),FA23,2.98,7.35,4.18,4.09,4.5,609,0.39740000000000003
752,"Klevdal, Christian Sleek",MATH 10A - Calculus I (B00),FA23,3.11,6.71,3.87,3.74,4.27,202,0.3762
753,"Klevdal, Christian Sleek",MATH 10A - Calculus I (C00),FA23,3.17,7.21,3.72,3.56,4.15,202,0.4257
754,"Sinha, Shubham",MATH 10A - Calculus I (A00),S223,2.77,8.18,3.43,3.32,4.14,35,0.3143
755,"Sieger, Nicholas",MATH 10A - Calculus I (B00),S223,2.18,7.37,3.42,3.52,4.28,-1,-0.01
756,"Niu, Gongping",MATH 10A - Calculus I (A00),S123,2.86,7.22,3.42,3.59,4.2,60,0.15
757,"Wu, Kejin",MATH 10A - Calculus I (B00),S123,2.53,9.00,3.67,3.71,4.39,61,0.0984
758,"Habib, Yousaf",MATH 10B - Calculus II (A00),SP24,2.37,6.43,2.92,2.85,3.8,166,0.3675
759,"Habib, Yousaf",MATH 10B - Calculus II (B00),SP24,2.24,5.90,3.31,3.22,3.92,122,0.2541
760,"Bach, Quang Tran",MATH 10B - Calculus II (C00),SP24,2.4,6.31,4.18,4.05,4.38,210,0.3143
761,"Chung, Tai-Hsuan",MATH 10B - Calculus II (D00),SP24,2.95,4.95,4.23,4.32,4.54,188,0.5904
762,"Habib, Yousaf",MATH 10B - Calculus II (A00),WI24,2.44,6.60,3.53,3.53,4.1,183,0.2459
763,"Huang, Lei",MATH 10B - Calculus II (B00),WI24,2.66,6.00,3.28,3.22,4.04,195,0.3282
764,"Bowers, Adam R.",MATH 10B - Calculus II (C00),WI24,2.5,5.99,3.89,3.81,4.28,299,0.3211
765,"Lahiri, Aranya",MATH 10B - Calculus II (D00),WI24,2.79,6.41,3.85,3.86,4.33,200,0.29
766,"Lahiri, Aranya",MATH 10B - Calculus II (E00),WI24,2.74,6.37,3.98,3.85,4.39,261,0.28350000000000003
767,"Parise, Davide",MATH 10B - Calculus II (A00),FA23,2.23,6.25,3.73,3.74,4.25,175,0.3886
768,"Parise, Davide",MATH 10B - Calculus II (B00),FA23,2.94,6.28,3.75,3.83,4.27,238,0.37820000000000004
769,"He, Gaojin",MATH 10B - Calculus II (C00),FA23,2.71,7.16,3.15,3.01,3.9,186,0.4032
770,"Bowers, Adam R.",MATH 10B - Calculus II (A00),S223,2.07,8.89,3.31,3.31,3.92,109,0.16510000000000002
771,"Bowers, Adam R.",MATH 10B - Calculus II (B00),S223,2.28,7.50,3.59,3.5,4.3,109,0.2018
772,"Zhang, Ming",MATH 10B - Calculus II (A00),S123,2.86,7.86,4.08,4.21,4.51,100,0.21
773,"Liu, Zeyu",MATH 10B - Calculus II (B00),S123,2.43,7.50,4.2,4.27,4.5,92,0.1957
774,"Zeng, Ji",MATH 10C - Calculus III (A00),SP24,2.57,5.93,4.18,4.18,4.43,140,0.75
775,"Pardo Guerra, Sebastian",MATH 10C - Calculus III (B00),SP24,2.26,6.26,3.99,3.82,4.31,138,0.2029
776,"Pardo Guerra, Sebastian",MATH 10C - Calculus III (C00),SP24,1.85,7.04,3.72,3.58,4.19,195,0.23079999999999998
777,"Habib, Yousaf",MATH 10C - Calculus III (A00),WI24,1.88,6.03,3.53,3.23,3.99,150,0.2267
778,"Pardo Guerra, Sebastian",MATH 10C - Calculus III (B00),WI24,2.36,6.00,3.73,3.43,4.3,176,0.3182
779,"Sarkar, Pratyush",MATH 10C - Calculus III (A00),FA23,2.68,7.86,3.65,3.53,4.12,212,0.2972
780,"Sarkar, Pratyush",MATH 10C - Calculus III (B00),FA23,2.85,7.33,3.61,3.49,4.07,207,0.2802
781,"Rava, Denise",MATH 11 - Calculus-Based Prob & Stats (A00),SP24,2.69,6.70,3.89,3.91,4.17,302,0.2947
782,"Wu, Kejin",MATH 11 - Calculus-Based Prob & Stats (B00),SP24,3.04,6.75,3.99,3.99,4.37,195,0.3744
783,"Rava, Denise",MATH 11 - Calculus-Based Prob & Stats (A00),WI24,2.59,8.00,3.77,3.76,4.2,219,0.3333
784,"Rava, Denise",MATH 11 - Calculus-Based Prob & Stats (B00),WI24,2.67,6.88,3.88,3.8,4.03,218,0.33490000000000003
785,"Rava, Denise",MATH 11 - Calculus-Based Prob & Stats (A00),FA23,2.59,8.04,4.06,3.88,4.37,282,0.3688
786,"Wu, Kejin",MATH 11 - Calculus-Based Prob & Stats (B00),FA23,3.13,7.84,3.42,3.23,3.98,251,0.3865
787,"Mackall, Eoin Travis",MATH 18 - Linear Algebra (A00),SP24,2.56,5.22,4.01,3.91,4.13,141,0.2695
788,"Suk, Andrew Hoon",MATH 18 - Linear Algebra (B00),SP24,2.49,6.26,4.21,4.12,4.38,581,0.2031
789,"Treuer, John N",MATH 18 - Linear Algebra (A00),WI24,2.61,6.52,4.46,4.19,4.5,187,0.29410000000000003
790,"Rhoades, Brendon Patrick",MATH 18 - Linear Algebra (B00),WI24,2.6,6.43,4.14,3.93,4.43,558,0.3638
791,"Treuer, John N",MATH 18 - Linear Algebra (C00),WI24,2.56,5.60,4.08,3.85,4.27,191,0.3665
792,"Anzaldo, Leesa B",MATH 18 - Linear Algebra (A00),FA23,2.97,7.91,4.35,4.29,4.5,582,0.3419
793,"Agrawal, Shishir",MATH 18 - Linear Algebra (B00),FA23,2.83,7.57,4.08,3.87,4.34,188,0.3936
794,"Agrawal, Shishir",MATH 18 - Linear Algebra (C00),FA23,2.92,7.95,4.09,3.9,4.28,181,0.4365
795,"Pardo Guerra, Sebastian",MATH 18 - Linear Algebra (D00),FA23,2.17,7.27,3.88,3.47,4.08,115,0.39130000000000004
796,"Bach, Quang Tran",MATH 18 - Linear Algebra (A00),S223,2.8,8.75,4.44,4.34,4.48,46,0.2609
797,"Bach, Quang Tran",MATH 18 - Linear Algebra (B00),S223,2.67,7.78,4.34,4.39,4.58,54,0.16670000000000001
798,"Tran, Brian Kha",MATH 18 - Linear Algebra (A00),S123,2.81,8.82,4.01,3.96,4.35,46,0.36960000000000004
799,"Tran, Brian Kha",MATH 18 - Linear Algebra (B00),S123,2.67,8.97,3.89,3.88,4.39,86,0.4535
800,"Briones, Jor-el Thomas Caparas",MATH 20A - Calculus/Science & Engineering (A00),SP24,2.05,6.81,3.98,3.96,4.04,136,0.5147
801,"Briones, Jor-el Thomas Caparas",MATH 20A - Calculus/Science & Engineering (B00),SP24,1.38,7.66,4.37,4.3,4.52,72,0.44439999999999996
802,"Safii, Soheil",MATH 20A - Calculus/Science & Engineering (A00),WI24,2.95,5.48,4.51,4.45,4.57,199,0.25129999999999997
803,"Bach, Quang Tran",MATH 20A - Calculus/Science & Engineering (B00),WI24,2.7,6.42,4.19,4.19,4.36,222,0.25680000000000003
804,"Habib, Yousaf",MATH 20A - Calculus/Science & Engineering (A00),FA23,2.81,7.05,4.25,4.23,4.42,120,0.5083
805,"Bach, Quang Tran",MATH 20A - Calculus/Science & Engineering (B00),FA23,2.7,6.95,4.32,4.32,4.52,185,0.4703
806,"Cheng, Hsiao-Bing",MATH 20A - Calculus/Science & Engineering (C00),FA23,2.65,8.14,3.61,3.14,4.2,202,0.4703
